ORG_INFORMATION_ID,ORG_INFORMATION_CONTEXT,ORGANIZATION_ID,ORG_INFORMATION1,ORG_INFORMATION10,ORG_INFORMATION11,ORG_INFORMATION12,ORG_INFORMATION13,ORG_INFORMATION14,ORG_INFORMATION15,ORG_INFORMATION16,ORG_INFORMATION17,ORG_INFORMATION18,ORG_INFORMATION19,ORG_INFORMATION2,ORG_INFORMATION20,ORG_INFORMATION3,ORG_INFORMATION4,ORG_INFORMATION5,ORG_INFORMATION6,ORG_INFORMATION7,ORG_INFORMATION8,ORG_INFORMATION9,REQUEST_ID,PROGRAM_APPLICATION_ID,PROGRAM_ID,PROGRAM_UPDATE_DATE,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,ATTRIBUTE16,ATTRIBUTE17,ATTRIBUTE18,ATTRIBUTE19,ATTRIBUTE20,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CREATED_BY,CREATION_DATE,OBJECT_VERSION_NUMBER,PARTY_ID
1950,CLASS,1304,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-11 16:42:15,-1,-1,2370,2000-02-03 07:38:57,1,
1964,CLASS,996,INV,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-11 16:42:15,-1,-1,2330,2000-02-09 15:29:31,1,
2045,Benefits Defaults,202,1998/06/10 00:00:00,,,,,,,,,,,153,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-01 06:07:37,-1,-1,2816,2000-03-06 15:56:32,3,
2065,CLASS,1358,HR_PAYEE,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-11 16:42:15,-1,-1,2611,2000-03-14 08:02:30,1,
1780,CLASS,1138,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-11 16:42:15,-1,-1,2370,2000-01-12 18:08:54,1,
1781,CLASS,1139,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-11 16:42:15,-1,-1,2370,2000-01-12 18:17:24,1,
1782,CLASS,1140,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-11 16:42:15,-1,-1,2370,2000-01-12 18:18:04,1,
1783,CLASS,1141,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-11 16:42:15,-1,-1,2370,2000-01-12 18:18:38,1,
1784,CLASS,1142,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-11 16:42:15,-1,-1,2370,2000-01-12 18:19:03,1,
8347,CLASS,4314,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:15:37,1001406,2220342,1001406,2003-07-15 02:15:37,1,
8348,Exp Organization Defaults,4314,1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,1001406,2003-07-15 02:15:50,3,
8349,CLASS,4314,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:15:59,1001406,2220342,1001406,2003-07-15 02:15:59,1,
8350,CLASS,4314,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:16:06,1001406,2220342,1001406,2003-07-15 02:16:06,1,
8351,Project Type Class Information,4314,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:16:17,1001406,2220342,1001406,2003-07-15 02:16:17,1,
8352,CLASS,4315,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:16:57,1001406,2220342,1001406,2003-07-15 02:16:57,1,
8353,Exp Organization Defaults,4315,1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,1001406,2003-07-15 02:17:13,3,
8354,CLASS,4315,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:17:21,1001406,2220342,1001406,2003-07-15 02:17:21,1,
8355,CLASS,4315,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:17:29,1001406,2220342,1001406,2003-07-15 02:17:29,1,
8356,Project Type Class Information,4315,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:17:41,1001406,2220342,1001406,2003-07-15 02:17:41,1,
8357,CLASS,4316,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:18:18,1001406,2220342,1001406,2003-07-15 02:18:18,1,
135168,CLASS,1835,CC,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:47:05,1003855,3505744,1003855,2005-10-19 08:47:05,1,
135169,Company Cost Center,1835,1008005|01|1008006|715,,,,,,,,,,,1008005,,01,1008006,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:47:24,1003855,3505744,1003855,2005-10-19 08:47:24,1,
135170,CLASS,1819,CC,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:48:26,1003855,3505744,1003855,2005-10-19 08:48:26,1,
133122,CLASS,7046,INV,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04-14 13:56:54,1011080,3929442,1011080,2005-10-13 07:18:19,6,
133123,Accounting Information,7046,753,,,,,,,,,,,6828,,7046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 20:56:42,-1,-1,1011080,2005-10-13 07:20:22,4,301352
135171,Company Cost Center,1819,1008005|01|1008006|435,,,,,,,,,,,1008005,,01,1008006,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:48:45,1003855,3505744,1003855,2005-10-19 08:48:45,1,
135172,CLASS,1820,CC,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:48:58,1003855,3505744,1003855,2005-10-19 08:48:58,1,
135173,Company Cost Center,1820,1008005|01|1008006|440,,,,,,,,,,,1008005,,01,1008006,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:49:17,1003855,3505744,1003855,2005-10-19 08:49:17,1,
135174,CLASS,1760,CC,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:52:22,1003855,3505744,1003855,2005-10-19 08:52:22,1,
135175,Company Cost Center,1760,1008005|01|1008006|007,,,,,,,,,,,1008005,,01,1008006,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:52:39,1003855,3505744,1003855,2005-10-19 08:52:39,1,
135176,CLASS,1761,CC,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:52:58,1003855,3505744,1003855,2005-10-19 08:52:58,1,
135177,Company Cost Center,1761,1008005|01|1008006|021,,,,,,,,,,,1008005,,01,1008006,021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:53:17,1003855,3505744,1003855,2005-10-19 08:53:17,1,
135178,CLASS,1836,CC,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:53:58,1003855,3505744,1003855,2005-10-19 08:53:58,1,
135179,Company Cost Center,1836,1008005|01|1008006|711,,,,,,,,,,,1008005,,01,1008006,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-19 08:54:18,1003855,3505744,1003855,2005-10-19 08:54:18,1,
154187,Resource Defaults,602,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154188,Resource Defaults,204,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154189,Resource Defaults,3223,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154190,Resource Defaults,247,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154191,Resource Defaults,245,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154192,Resource Defaults,3432,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154193,Resource Defaults,3433,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154194,Resource Defaults,3434,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154195,Resource Defaults,3435,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154196,Resource Defaults,3436,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154197,Resource Defaults,3437,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154198,Resource Defaults,3438,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154199,Resource Defaults,3439,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:01,-1,-1,-1,2006-08-11 19:55:01,1,
154200,Resource Defaults,3440,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154201,Resource Defaults,3441,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154202,Resource Defaults,3442,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154203,Resource Defaults,3443,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154204,Resource Defaults,3444,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154205,Resource Defaults,3445,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154206,Resource Defaults,3446,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154207,Resource Defaults,3447,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154208,Resource Defaults,3448,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154209,Resource Defaults,3449,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154210,Resource Defaults,3450,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154211,Resource Defaults,1081,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154212,Resource Defaults,3643,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154213,Resource Defaults,3645,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154214,Resource Defaults,3866,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154215,Resource Defaults,3867,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154216,Resource Defaults,3906,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154217,Resource Defaults,3907,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154218,Resource Defaults,3908,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154219,Resource Defaults,3909,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154220,Resource Defaults,3912,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154221,Resource Defaults,243,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154222,Resource Defaults,4024,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154223,Resource Defaults,4305,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154224,Resource Defaults,4306,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154225,Resource Defaults,4307,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154226,Resource Defaults,4308,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154227,Resource Defaults,4309,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154228,Resource Defaults,4310,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154229,Resource Defaults,4311,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154230,Resource Defaults,4312,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154231,Resource Defaults,4313,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154232,Resource Defaults,4314,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154233,Resource Defaults,4315,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154234,Resource Defaults,4316,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154235,Resource Defaults,4317,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154236,Resource Defaults,4318,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154237,Resource Defaults,4319,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154238,Resource Defaults,4320,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154239,Resource Defaults,4321,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154240,Resource Defaults,4225,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154241,Resource Defaults,4322,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154242,Resource Defaults,4323,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154243,Resource Defaults,4812,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154244,Resource Defaults,4698,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
154245,Resource Defaults,4843,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:55:02,-1,-1,-1,2006-08-11 19:55:02,1,
161140,Work Day Information,2849,09:00,,,,,,,,,,,17:00,,40.000,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-12-22 10:16:19,1003963,4500374,1003963,2006-12-22 10:16:19,1,
159134,CLASS,7287,AMW_AUDIT_UNIT,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-22 09:59:55,1010530,4135095,1010530,2006-09-22 09:59:55,1,
159135,AMW_AUDIT_UNIT,7287,1172687,,,,,,,,,,,Consulting,,1019779,1015650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-22 10:18:15,1007417,4135110,1010530,2006-09-22 09:59:55,2,
128127,HR_SELF_SERVICE_BG_PREFERENCE,6946,PAYSLIP,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-28 06:21:38,1008628,3470904,1008628,2005-09-28 06:21:38,1,
128128,Business Group:Termination,6946,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-28 06:22:12,1008628,3470904,1008628,2005-09-28 06:22:12,1,
128129,Work Day Information,6946,09:00,,,,,,,,,,,17:00,,35.000,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-28 06:22:32,1008628,3470904,1008628,2005-09-28 06:22:32,1,
128130,CLASS,6946,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-28 06:22:46,1008628,3470904,1008628,2005-09-28 06:22:46,1,
133120,CLASS,6161,HR_PAYEE,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-12 10:23:06,1009631,3496089,1009631,2005-10-12 10:23:06,1,
133121,CLASS,6181,HR_PAYEE,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-12 10:26:21,1009631,3496089,1009631,2005-10-12 10:26:21,1,
129142,CLASS,6988,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129143,CLASS,6989,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129144,CLASS,6990,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129145,CLASS,6991,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129146,CLASS,6992,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129147,CLASS,6993,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129148,CLASS,6994,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129149,CLASS,6995,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129150,CLASS,6996,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129151,CLASS,6997,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129152,CLASS,6998,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129153,CLASS,6999,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129154,CLASS,7000,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129155,CLASS,7001,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129156,CLASS,7002,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
129157,CLASS,7003,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-29 04:28:57,-1,-1,-1,2005-09-29 04:28:57,1,
10591,CLASS,2898,HR_AAP,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 11:25:21,1003855,2566556,1003855,2004-03-30 11:25:21,1,
10592,AAP Organization,2898,Human Resources VHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 11:25:40,1003855,2566556,1003855,2004-03-30 11:25:40,1,
10593,CLASS,2894,HR_AAP,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 11:26:12,1003855,2566556,1003855,2004-03-30 11:26:12,1,
10594,AAP Organization,2894,Human Resources VHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 11:26:29,1003855,2566556,1003855,2004-03-30 11:26:29,1,
10595,CLASS,2937,HR_AAP,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 11:26:47,1003855,2566556,1003855,2004-03-30 11:26:47,1,
10596,AAP Organization,2937,Human Resources VHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 11:27:04,1003855,2566556,1003855,2004-03-30 11:27:04,1,
21062,CLASS,5530,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-30 06:52:57,-1,-1,-1,2004-07-30 06:52:57,1,
21063,CLASS,5531,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-30 06:52:57,-1,-1,-1,2004-07-30 06:52:57,1,
10599,CLASS,2935,HR_AAP,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 11:28:10,1003855,2566556,1003855,2004-03-30 11:28:10,1,
10600,AAP Organization,2935,Human Resources VHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 11:28:27,1003855,2566556,1003855,2004-03-30 11:28:27,1,
10601,CLASS,2922,HR_AAP,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 11:28:44,1003855,2566556,1003855,2004-03-30 11:28:44,1,
