COMMENTS,ATTRIBUTE21,ATTRIBUTE22,ATTRIBUTE23,ATTRIBUTE24,ATTRIBUTE25,ATTRIBUTE26,ATTRIBUTE27,ATTRIBUTE28,ATTRIBUTE29,ATTRIBUTE30,ORGANIZATION_ID,BUSINESS_GROUP_ID,COST_ALLOCATION_KEYFLEX_ID,LOCATION_ID,SOFT_CODING_KEYFLEX_ID,DATE_FROM,NAME,DATE_TO,INTERNAL_EXTERNAL_FLAG,INTERNAL_ADDRESS_LINE,TYPE,REQUEST_ID,PROGRAM_APPLICATION_ID,PROGRAM_ID,PROGRAM_UPDATE_DATE,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,ATTRIBUTE16,ATTRIBUTE17,ATTRIBUTE18,ATTRIBUTE19,ATTRIBUTE20,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CREATED_BY,CREATION_DATE,OBJECT_VERSION_NUMBER,PARTY_ID
,,,,,,,,,,,3334,2052,,,,1900-01-01 00:00:00,03 Innenministerium,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-11 00:51:54,1002280,1869465,1002280,2002-11-10 01:59:32,3,
,,,,,,,,,,,3335,2052,,,,1900-01-01 00:00:00,04 Finanzministerium,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-11 00:51:48,1002280,1869465,1002280,2002-11-10 02:00:00,3,
,,,,,,,,,,,3336,2052,,,,1900-01-01 00:00:00,05 Ministerium für Frauen und Soziales,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-12 00:11:35,-1,-1,1002280,2002-11-10 02:00:45,2,
,,,,,,,,,,,3337,2052,,,,1900-01-01 00:00:00,06 Ministerium für Wissenschaft und Kultur,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-12 00:11:35,-1,-1,1002280,2002-11-10 02:01:21,2,
,,,,,,,,,,,3338,2052,,,,1900-01-01 00:00:00,07 Kultusministerium,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:01:48,1002280,1869168,1002280,2002-11-10 02:01:48,1,
,,,,,,,,,,,3339,2052,,,,1900-01-01 00:00:00,08 Ministerium für Wirtschaft und Verkehr,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-12 00:11:35,-1,-1,1002280,2002-11-10 02:02:44,2,
,,,,,,,,,,,3340,2052,,,,1900-01-01 00:00:00,0201 Staatskanzlei,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-11 00:52:10,1002280,1869465,1002280,2002-11-10 02:03:35,3,
,,,,,,,,,,,3341,2052,,,,1900-01-01 00:00:00,0206 Staatsarchiv,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-11 00:52:01,1002280,1869465,1002280,2002-11-10 02:04:05,3,
,,,,,,,,,,,3342,2052,,,,1900-01-01 00:00:00,0401 Finanzministerium,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-11 00:51:40,1002280,1869465,1002280,2002-11-10 02:04:42,2,
,,,,,,,,,,,3343,2052,,,,1900-01-01 00:00:00,0405 Oberfinanzdirektion,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:05:19,1002280,1869168,1002280,2002-11-10 02:05:19,1,
,,,,,,,,,,,3344,2052,,,,1900-01-01 00:00:00,0406 Finanzämter,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-12 00:11:35,-1,-1,1002280,2002-11-10 02:05:50,2,
,,,,,,,,,,,3345,2052,,,,1900-01-01 00:00:00,0407 Landesfinanzschule,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:06:32,1002280,1869168,1002280,2002-11-10 02:06:32,1,
,,,,,,,,,,,3346,2052,,,,1900-01-01 00:00:00,0420 Landesamt für Bezüge und Versorgung,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-12 00:11:35,-1,-1,1002280,2002-11-10 02:07:08,2,
,,,,,,,,,,,3347,2052,,,,1900-01-01 00:00:00,0701 Kultusministerium,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:07:51,1002280,1869168,1002280,2002-11-10 02:07:51,1,
,,,,,,,,,,,3348,2052,,,,1900-01-01 00:00:00,0705 Schulaufsicht,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:08:20,1002280,1869168,1002280,2002-11-10 02:08:20,1,
,,,,,,,,,,,3349,2052,,,,1900-01-01 00:00:00,0710 Grundschulen,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:08:55,1002280,1869168,1002280,2002-11-10 02:08:55,1,
,,,,,,,,,,,3350,2052,,,,1900-01-01 00:00:00,0711 Sonderschulen,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:10:03,1002280,1869168,1002280,2002-11-10 02:09:24,2,
,,,,,,,,,,,3351,2052,,,,1900-01-01 00:00:00,0712 Realschulen,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:10:20,1002280,1869168,1002280,2002-11-10 02:10:20,1,
,,,,,,,,,,,3352,2052,,,,1900-01-01 00:00:00,0714 Gymnasien,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:10:48,1002280,1869168,1002280,2002-11-10 02:10:48,1,
,,,,,,,,,,,3353,2052,,,,1900-01-01 00:00:00,0718 Gesamtschulen,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:11:15,1002280,1869168,1002280,2002-11-10 02:11:15,1,
,,,,,,,,,,,3354,2052,,,,1900-01-01 00:00:00,0720 Gesamtschulen,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-10 02:11:54,1002280,1869168,1002280,2002-11-10 02:11:54,1,
,,,,,,,,,,,3431,1668,,10990,,2002-11-13 00:00:00,Progress UK LG Store,,INT,,COU,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-13 06:06:28,1001406,1877343,1001406,2002-11-13 06:06:28,1,
,,,,,,,,,,,3098,202,,10545,,2002-08-29 00:00:00,W2 - Newark,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-08-29 15:18:38,1001920,1787478,1001920,2002-08-29 15:18:38,1,
,,,,,,,,,,,3158,202,,10711,,1990-01-01 00:00:00,PR1 Maintenance,,INT,,PLANT,,,,,,,,,,,,,,,,,,,,,,,,,,2003-06-25 18:39:08,1384,2198746,2330,2002-09-24 12:48:12,3,
,,,,,,,,,,,4636,917,3507,17868,,1951-01-01 00:00:00,West Sales2,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:53:24,2050,2336332,2050,2003-09-25 23:52:58,2,
,,,,,,,,,,,4637,917,3508,17885,,1951-01-01 00:00:00,East Branch,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:54:02,2050,2336332,2050,2003-09-25 23:53:37,2,
,,,,,,,,,,,4638,917,3509,17885,,1951-01-01 00:00:00,East Sales1,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:54:41,2050,2336332,2050,2003-09-25 23:54:15,2,
,,,,,,,,,,,4639,917,3510,17885,,1951-01-01 00:00:00,East Sales2,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:55:19,2050,2336332,2050,2003-09-25 23:54:54,2,
,,,,,,,,,,,4640,917,3511,17865,,1951-01-01 00:00:00,Sales Planning,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:55:58,2050,2336332,2050,2003-09-25 23:55:32,2,
,,,,,,,,,,,4641,917,3512,17865,,1951-01-01 00:00:00,Planning,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:56:36,2050,2336332,2050,2003-09-25 23:56:11,2,
,,,,,,,,,,,4642,917,3513,17865,,1951-01-01 00:00:00,Research,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:57:15,2050,2336332,2050,2003-09-25 23:56:49,2,
,,,,,,,,,,,4643,917,3503,17865,,1951-01-01 00:00:00,HQ Sales,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:57:53,2050,2336332,2050,2003-09-25 23:57:27,2,
,,,,,,,,,,,4644,917,3514,17865,,1951-01-01 00:00:00,HQ Sales1,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:58:31,2050,2336332,2050,2003-09-25 23:58:05,2,
,,,,,,,,,,,4645,917,3515,17865,,1951-01-01 00:00:00,HQ Sales2,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:59:10,2050,2336332,2050,2003-09-25 23:58:44,2,
,,,,,,,,,,,4646,917,3516,17865,,1951-01-01 00:00:00,Global Sales,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25 23:59:48,2050,2336332,2050,2003-09-25 23:59:22,2,
,,,,,,,,,,,4678,2849,,1422,,1995-01-01 00:00:00,Internal Revenue Service,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-07 09:46:37,1003855,2349812,1003855,2003-10-07 09:46:37,1,
,,,,,,,,,,,4698,202,,18120,,1987-01-01 00:00:00,Vision Project Manufacturing USD,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-27 09:54:38,1007262,2375208,1318,2003-10-07 14:00:36,5,301172
,,,,,,,,,,,4719,912,,18116,,1990-01-01 00:00:00,KR Changwon,,INT,,PLANT,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:35:20,2051,2363899,2051,2003-10-16 19:35:20,1,
,,,,,,,,,,,4720,912,,18116,,1990-01-01 00:00:00,KR Changwon Line 1,,INT,,PROD,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:35:35,2051,2363899,2051,2003-10-16 19:35:35,1,
,,,,,,,,,,,4721,912,,18116,,1990-01-01 00:00:00,KR Changwon Line 2,,INT,,PROD,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:37:14,2051,2363899,2051,2003-10-16 19:37:14,1,
,,,,,,,,,,,4722,912,,18115,,1990-01-01 00:00:00,KR Busan,,INT,,PLANT,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:37:28,2051,2363899,2051,2003-10-16 19:37:28,1,
,,,,,,,,,,,4723,912,,18115,,1990-01-01 00:00:00,KR Busan Line 1,,INT,,PROD,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:37:45,2051,2363899,2051,2003-10-16 19:37:45,1,
,,,,,,,,,,,4724,912,,18115,,1990-01-01 00:00:00,KR Busan Line 2,,INT,,PROD,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:37:58,2051,2363899,2051,2003-10-16 19:37:58,1,
,,,,,,,,,,,4725,912,,18117,,1990-01-01 00:00:00,KR Incheon,,INT,,PLANT,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:38:12,2051,2363899,2051,2003-10-16 19:38:12,1,
,,,,,,,,,,,4727,912,,18117,,1990-01-01 00:00:00,KR Incheon Line 2,,INT,,PROD,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:38:42,2051,2363899,2051,2003-10-16 19:38:42,1,
,,,,,,,,,,,4728,912,,18118,,1990-01-01 00:00:00,KR Paris,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:38:56,2051,2363899,2051,2003-10-16 19:38:56,1,
,,,,,,,,,,,4729,912,,18119,,1990-01-01 00:00:00,KR Tokyo,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:39:10,2051,2363899,2051,2003-10-16 19:39:10,1,
,,,,,,,,,,,4730,912,,18114,,1990-01-01 00:00:00,KR IT,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:39:24,2051,2363899,2051,2003-10-16 19:39:24,1,
,,,,,,,,,,,4731,912,,18114,,1990-01-01 00:00:00,KR R&D,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:39:38,2051,2363899,2051,2003-10-16 19:39:38,1,
,,,,,,,,,,,4733,889,,22108,,1998-01-01 00:00:00,220-Hardware support,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-07 07:03:10,-1,-1,2047,2003-10-20 06:45:19,4,
,,,,,,,,,,,4734,889,,22108,,1998-01-01 00:00:00,230-Software support Algemeen,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-07 07:03:10,-1,-1,2047,2003-10-20 06:46:04,4,
,,,,,,,,,,,4735,889,,22108,,1998-01-01 00:00:00,240-Software support functioneel,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-07 07:03:10,-1,-1,2047,2003-10-20 06:46:46,4,
National Nederlanden,,,,,,,,,,,4268,889,,2416,,2003-01-01 00:00:00,Nationale Nederlanden,,EXT,,EXT,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-14 04:06:54,2370,2217522,2370,2003-07-08 04:43:37,3,
,,,,,,,,,,,4285,889,,,,1990-01-01 00:00:00,CZ Tilburg,,EXT,,EXT,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-09 07:20:37,2370,2211144,2370,2003-07-09 07:20:37,1,
,,,,,,,,,,,4305,1668,,2102,,2000-07-15 00:00:00,Information Technology-CG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:24:24,1001406,2220342,1001406,2003-07-15 02:01:22,2,
,,,,,,,,,,,4306,1668,,2102,,2000-07-15 00:00:00,Administration-CG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:24:16,1001406,2220342,1001406,2003-07-15 02:03:24,2,
,,,,,,,,,,,4307,1668,,2102,,2000-07-15 00:00:00,Human Resources-CG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:24:06,1001406,2220342,1001406,2003-07-15 02:05:01,2,
,,,,,,,,,,,4308,1668,,2102,,2000-07-15 00:00:00,Facilities-CG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:24:35,1001406,2220342,1001406,2003-07-15 02:06:27,2,
,,,,,,,,,,,4309,1668,,2101,,2000-07-15 00:00:00,Information Technology-LG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:24:53,1001406,2220342,1001406,2003-07-15 02:08:16,2,
,,,,,,,,,,,4310,1668,,2101,,2000-07-15 00:00:00,Central Print Room-LG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:25:00,1001406,2220342,1001406,2003-07-15 02:09:55,2,
,,,,,,,,,,,4311,1668,,2101,,2000-07-15 00:00:00,Personnel-LG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:25:09,1001406,2220342,1001406,2003-07-15 02:11:15,2,
,,,,,,,,,,,4312,1668,,2101,,2000-07-15 00:00:00,Westgate Secondary School-LG,,INT,,SCH,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:25:19,1001406,2220342,1001406,2003-07-15 02:12:38,2,
,,,,,,,,,,,4313,1668,,2101,,2000-07-15 00:00:00,St John's Comprehensive-LG,,INT,,SCH,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:25:25,1001406,2220342,1001406,2003-07-15 02:13:53,3,
,,,,,,,,,,,4314,1668,,2101,,2000-07-15 00:00:00,King's Secondary School-LG,,INT,,SCH,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:25:30,1001406,2220342,1001406,2003-07-15 02:15:29,3,
,,,,,,,,,,,4315,1668,,2101,,2000-07-15 00:00:00,Stone Business Park-LG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:27:27,1001406,2220342,1001406,2003-07-15 02:16:47,2,
,,,,,,,,,,,4316,1668,,2101,,2000-07-15 00:00:00,Bracknell Business Park-LG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:27:34,1001406,2220342,1001406,2003-07-15 02:18:07,2,
,,,,,,,,,,,4317,1668,,2101,,2000-07-15 00:00:00,Westgate Leisure Centre-LG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:50:48,1001406,2220342,1001406,2003-07-15 02:19:26,3,
,,,,,,,,,,,4318,1668,,2101,,2000-07-15 00:00:00,Werrington Swimmingpool-LG,,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:27:47,1001406,2220342,1001406,2003-07-15 02:20:45,2,
,,,,,,,,,,,4319,1668,,2101,,2000-07-15 00:00:00,Chief Executive-LG,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:28:58,1001406,2220342,1001406,2003-07-15 02:28:15,2,
,,,,,,,,,,,4320,1668,,2101,,2000-07-15 00:00:00,Secondary Schools-LG,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:30:54,1001406,2220342,1001406,2003-07-15 02:29:37,2,
,,,,,,,,,,,4321,1668,,2101,,2000-07-15 00:00:00,Schools-LG,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:31:11,1001406,2220342,1001406,2003-07-15 02:31:11,1,
,,,,,,,,,,,4322,1668,,2101,,2000-07-15 00:00:00,Commercial Development-LG,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:31:59,1001406,2220342,1001406,2003-07-15 02:31:59,1,
,,,,,,,,,,,4323,1668,,2101,,2000-07-15 00:00:00,Leisure Services-LG,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-15 02:32:47,1001406,2220342,1001406,2003-07-15 02:32:47,1,
,,,,,,,,,,,4435,911,3354,,,1998-01-01 00:00:00,000-No Cost Center,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-27 02:44:21,2045,2374215,2045,2003-07-31 00:31:22,4,
,,,,,,,,,,,4736,889,,22108,,1998-01-01 00:00:00,250-Software support technisch,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-07 07:03:10,-1,-1,2047,2003-10-20 06:47:23,4,
,,,,,,,,,,,4737,889,,22108,,1998-01-01 00:00:00,100-Verkoop producten,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-07 07:03:10,-1,-1,2047,2003-10-20 06:52:11,4,
,,,,,,,,,,,4738,889,,22108,,1998-01-01 00:00:00,110-Verkoop producten Noord,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-07 07:03:10,-1,-1,2047,2003-10-20 06:52:52,4,
,,,,,,,,,,,4739,889,,22108,,1998-01-01 00:00:00,120-Verkoop producten Zuid,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-07 07:03:10,-1,-1,2047,2003-10-20 06:53:26,4,
,,,,,,,,,,,2683,912,,18114,,1990-01-01 00:00:00,KR Manufacturing,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-16 19:41:55,2051,2363899,1003174,2002-02-04 01:42:54,4,
,,,,,,,,,,,2684,912,,3225,,1990-01-01 00:00:00,KR Line 2,2001-12-31 00:00:00,INT,,PROD,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-21 18:49:03,2051,2369010,1003174,2002-02-04 01:43:48,2,
,,,,,,,,,,,2896,2849,,10169,,1995-01-01 00:00:00,Pharmacy,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 10:40:01,1003854,1452850,1003854,2002-04-10 10:40:01,1,
,,,,,,,,,,,2897,2849,,10169,,1995-01-01 00:00:00,Cardiology,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 06:06:10,1003855,2566179,1003854,2002-04-10 10:41:21,2,
,,,,,,,,,,,2898,2849,,10169,,1995-01-01 00:00:00,Internal Medicine,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 10:45:10,1003854,1452850,1003854,2002-04-10 10:45:10,1,
,,,,,,,,,,,2899,2849,,10169,,1995-01-01 00:00:00,Family Practice,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 10:47:17,1003854,1452850,1003854,2002-04-10 10:47:17,1,
,,,,,,,,,,,2900,2849,,10169,,1995-01-01 00:00:00,Finance,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:17:12,1003855,2706158,1003854,2002-04-10 10:48:36,2,
,,,,,,,,,,,2901,2849,,10169,,1995-01-01 00:00:00,Pediatric Clinic,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 06:00:03,1003855,2566179,1003854,2002-04-10 10:49:58,2,
,,,,,,,,,,,2902,2849,,10169,,1995-01-01 00:00:00,Patient Care Services,,INT,,SER,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 07:38:04,1003855,2566179,1003854,2002-04-10 10:51:07,3,
,,,,,,,,,,,2903,2849,,10169,,1995-01-01 00:00:00,Grant Programs,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:14:55,1003855,2706158,1003854,2002-04-10 10:52:18,3,
,,,,,,,,,,,2905,2849,,10169,,1995-01-01 00:00:00,Laboratory Services - RH,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:21:09,1003855,2706158,1003854,2002-04-10 10:56:12,2,
,,,,,,,,,,,2906,2849,,10169,,1995-01-01 00:00:00,Budget,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:14:12,1003855,2706158,1003854,2002-04-10 10:57:38,3,
,,,,,,,,,,,2907,2849,,10169,,1995-01-01 00:00:00,Outpatient Care,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:18:17,1003855,2706158,1003854,2002-04-10 10:59:10,3,
,,,,,,,,,,,2908,2849,,10169,,1995-01-01 00:00:00,Inpatient Services,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 06:02:21,1003855,2566179,1003854,2002-04-10 11:01:12,2,
,,,,,,,,,,,2910,2849,,10169,,1995-01-01 00:00:00,Professional Services,,INT,,SER,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:18:47,1003855,2706158,1003854,2002-04-10 11:11:56,3,
,,,,,,,,,,,2911,2849,,10169,,1995-01-01 00:00:00,Radiology - RH,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:22:04,1003855,2706158,1003854,2002-04-10 11:12:46,3,
,,,,,,,,,,,2912,2849,,10169,,1995-01-01 00:00:00,Benefits,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:13:22,1003854,1452850,1003854,2002-04-10 11:13:22,1,
,,,,,,,,,,,2913,2849,,10169,,1995-01-01 00:00:00,Compensation,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:14:05,1003854,1452850,1003854,2002-04-10 11:14:05,1,
,,,,,,,,,,,2914,2849,,10169,,1995-01-01 00:00:00,Employee and Labor Relations,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:14:42,1003854,1452850,1003854,2002-04-10 11:14:42,1,
,,,,,,,,,,,2915,2849,,10169,,1995-01-01 00:00:00,Employee Health,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:15:22,1003854,1452850,1003854,2002-04-10 11:15:22,1,
,,,,,,,,,,,2916,2849,,10169,,1995-01-01 00:00:00,Recruitment VHS,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-24 11:15:10,1003855,2372943,1003854,2002-04-10 11:16:39,2,
,,,,,,,,,,,2917,2849,,10169,,1995-01-01 00:00:00,Staff Development,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:18:19,1003854,1452850,1003854,2002-04-10 11:18:19,1,
,,,,,,,,,,,2918,2849,,10169,,1995-01-01 00:00:00,Medical Records,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:19:22,1003854,1452850,1003854,2002-04-10 11:19:22,1,
,,,,,,,,,,,2919,2849,,10169,,1995-01-01 00:00:00,Accounting VHS,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 09:14:25,1003855,2566179,1003854,2002-04-10 11:21:19,3,
,,,,,,,,,,,2921,2849,,10169,,1995-01-01 00:00:00,Reimbursement,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:25:43,1003854,1452850,1003854,2002-04-10 11:25:43,1,
,,,,,,,,,,,2922,2849,,10169,,1995-01-01 00:00:00,Materials Management,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 07:39:17,1003855,2566179,1003854,2002-04-10 11:26:29,2,
,,,,,,,,,,,2923,2849,,10169,,1995-01-01 00:00:00,Payroll VHS,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-30 13:32:28,1003855,2384038,1003854,2002-04-10 11:27:18,2,
,,,,,,,,,,,2924,2849,,10169,,1995-01-01 00:00:00,Patient Accounting,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:28:03,1003854,1452850,1003854,2002-04-10 11:28:03,1,
,,,,,,,,,,,2925,2849,,10169,,1995-01-01 00:00:00,Medical Administration,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:29:22,1003854,1452850,1003854,2002-04-10 11:29:22,1,
,,,,,,,,,,,2926,2849,,10169,,1995-01-01 00:00:00,Nursing Administration,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:30:11,1003854,1452850,1003854,2002-04-10 11:30:11,1,
,,,,,,,,,,,2927,2849,,10169,,1995-01-01 00:00:00,Finance Administration,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:30:58,1003854,1452850,1003854,2002-04-10 11:30:58,1,
,,,,,,,,,,,2928,2849,,10169,,1995-01-01 00:00:00,Foundation,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:31:51,1003854,1452850,1003854,2002-04-10 11:31:51,1,
,,,,,,,,,,,2929,2849,,10169,,1995-01-01 00:00:00,Internal Audit,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:32:34,1003854,1452850,1003854,2002-04-10 11:32:34,1,
,,,,,,,,,,,2930,2849,,10169,,1995-01-01 00:00:00,Pharmacy Services - RH,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:22:37,1003855,2706158,1003854,2002-04-10 11:34:41,2,
,,,,,,,,,,,2931,2849,,10169,,1995-01-01 00:00:00,Warehouse,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:16:55,1003855,2706158,1003854,2002-04-10 11:43:46,2,
,,,,,,,,,,,2932,2849,,10169,,1995-01-01 00:00:00,Network Services,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-10 11:44:14,1003854,1452850,1003854,2002-04-10 11:44:14,1,
